Id,crimes_count,region,year
30210,1820,GM0715,2018JJ00
30216,2055,GM0715,2019JJ00
30222,2015,GM0715,2020JJ00
30228,1940,GM0715,2021JJ00
30234,1975,GM0715,2022JJ00
30240,405,GM0093,2010JJ00
30246,520,GM0093,2011JJ00
30252,390,GM0093,2012JJ00
30258,355,GM0093,2013JJ00
30264,315,GM0093,2014JJ00
30270,315,GM0093,2015JJ00
30276,270,GM0093,2016JJ00
30282,225,GM0093,2017JJ00
30288,245,GM0093,2018JJ00
30294,190,GM0093,2019JJ00
30300,150,GM0093,2020JJ00
30306,175,GM0093,2021JJ00
30312,150,GM0093,2022JJ00
30318,850,GM0448,2010JJ00
30324,770,GM0448,2011JJ00
30330,685,GM0448,2012JJ00
30336,595,GM0448,2013JJ00
30342,545,GM0448,2014JJ00
30348,550,GM0448,2015JJ00
30354,505,GM0448,2016JJ00
30360,435,GM0448,2017JJ00
30366,425,GM0448,2018JJ00
30372,455,GM0448,2019JJ00
30378,430,GM0448,2020JJ00
30384,460,GM0448,2021JJ00
30390,465,GM0448,2022JJ00
30396,1625,GM1525,2010JJ00
30402,1665,GM1525,2011JJ00
30408,1520,GM1525,2012JJ00
30414,1615,GM1525,2013JJ00
30420,1320,GM1525,2014JJ00
30426,1280,GM1525,2015JJ00
30432,1360,GM1525,2016JJ00
30438,1255,GM1525,2017JJ00
30444,1100,GM1525,2018JJ00
30450,1240,GM1525,2019JJ00
30456,1340,GM1525,2020JJ00
30462,1070,GM1525,2021JJ00
30468,1240,GM1525,2022JJ00
30474,940,GM0716,2010JJ00
30480,1015,GM0716,2011JJ00
30486,940,GM0716,2012JJ00
30492,760,GM0716,2013JJ00
30498,650,GM0716,2014JJ00
30504,655,GM0716,2015JJ00
30510,660,GM0716,2016JJ00
30516,565,GM0716,2017JJ00
30522,560,GM0716,2018JJ00
30528,605,GM0716,2019JJ00
30534,745,GM0716,2020JJ00
30540,650,GM0716,2021JJ00
30546,630,GM0716,2022JJ00
30552,3165,GM0281,2010JJ00
30558,4060,GM0281,2011JJ00
30564,3625,GM0281,2012JJ00
30570,3290,GM0281,2013JJ00
30576,2935,GM0281,2014JJ00
30582,3000,GM0281,2015JJ00
30588,2835,GM0281,2016JJ00
30594,2465,GM0281,2017JJ00
30600,2045,GM0281,2018JJ00
30606,2605,GM0281,2019JJ00
30612,2405,GM0281,2020JJ00
30618,2145,GM0281,2021JJ00
30624,2030,GM0281,2022JJ00
30630,19115,GM0855,2010JJ00
30636,18225,GM0855,2011JJ00
30642,18505,GM0855,2012JJ00
30648,18005,GM0855,2013JJ00
30654,16945,GM0855,2014JJ00
30660,16115,GM0855,2015JJ00
30666,14135,GM0855,2016JJ00
30672,13325,GM0855,2017JJ00
30678,12895,GM0855,2018JJ00
30684,13190,GM0855,2019JJ00
30690,13135,GM0855,2020JJ00
30696,12995,GM0855,2021JJ00
30702,14140,GM0855,2022JJ00
30708,560,GM0183,2010JJ00
30714,535,GM0183,2011JJ00
30720,460,GM0183,2012JJ00
30726,490,GM0183,2013JJ00
30732,440,GM0183,2014JJ00
30738,370,GM0183,2015JJ00
30744,330,GM0183,2016JJ00
30750,330,GM0183,2017JJ00
30756,320,GM0183,2018JJ00
30762,325,GM0183,2019JJ00
30768,320,GM0183,2020JJ00
30774,315,GM0183,2021JJ00
30780,345,GM0183,2022JJ00
30786,1005,GM1700,2010JJ00
30792,1100,GM1700,2011JJ00
30798,1190,GM1700,2012JJ00
30804,1075,GM1700,2013JJ00
30810,865,GM1700,2014JJ00
30816,895,GM1700,2015JJ00
30822,815,GM1700,2016JJ00
30828,855,GM1700,2017JJ00
30834,770,GM1700,2018JJ00
30840,725,GM1700,2019JJ00
30846,870,GM1700,2020JJ00
30852,830,GM1700,2021JJ00
30858,875,GM1700,2022JJ00
30864,1060,GM1730,2010JJ00
30870,1175,GM1730,2011JJ00
30876,1205,GM1730,2012JJ00
30882,1170,GM1730,2013JJ00
30888,945,GM1730,2014JJ00
30894,880,GM1730,2015JJ00
30900,840,GM1730,2016JJ00
30906,780,GM1730,2017JJ00
30912,810,GM1730,2018JJ00
30918,880,GM1730,2019JJ00
30924,970,GM1730,2020JJ00
30930,895,GM1730,2021JJ00
30936,785,GM1730,2022JJ00
30942,1070,GM0737,2010JJ00
30948,1060,GM0737,2011JJ00
30954,1025,GM0737,2012JJ00
30960,835,GM0737,2013JJ00
30966,915,GM0737,2014JJ00
30972,825,GM0737,2015JJ00
30978,780,GM0737,2016JJ00
30984,685,GM0737,2017JJ00
30990,635,GM0737,2018JJ00
30996,675,GM0737,2019JJ00
31002,730,GM0737,2020JJ00
31008,720,GM0737,2021JJ00
31014,630,GM0737,2022JJ00
31020,330,GM0282,2010JJ00
31026,325,GM0282,2011JJ00
31032,345,GM0282,2012JJ00
31038,340,GM0282,2013JJ00
31044,280,GM0282,2014JJ00
31098,2935,GM0856,2010JJ00
31104,2670,GM0856,2011JJ00
31110,2635,GM0856,2012JJ00
31116,2410,GM0856,2013JJ00
31122,2430,GM0856,2014JJ00
31128,2525,GM0856,2015JJ00
31134,2130,GM0856,2016JJ00
31140,1885,GM0856,2017JJ00
31146,1935,GM0856,2018JJ00
31152,1835,GM0856,2019JJ00
31158,1830,GM0856,2020JJ00
31164,1830,GM0856,2021JJ00
31176,920,GM0450,2010JJ00
31182,865,GM0450,2011JJ00
31188,700,GM0450,2012JJ00
31194,645,GM0450,2013JJ00
31200,735,GM0450,2014JJ00
31206,745,GM0450,2015JJ00
31212,530,GM0450,2016JJ00
31218,390,GM0450,2017JJ00
31224,390,GM0450,2018JJ00
31230,365,GM0450,2019JJ00
31236,450,GM0450,2020JJ00
31242,440,GM0450,2021JJ00
31248,445,GM0450,2022JJ00
31254,1450,GM0451,2010JJ00
31260,1320,GM0451,2011JJ00
31266,1325,GM0451,2012JJ00
31272,1260,GM0451,2013JJ00
31278,1075,GM0451,2014JJ00
31284,1210,GM0451,2015JJ00
31290,1080,GM0451,2016JJ00
31296,1020,GM0451,2017JJ00
31302,910,GM0451,2018JJ00
31308,1015,GM0451,2019JJ00
31314,1140,GM0451,2020JJ00
31320,1010,GM0451,2021JJ00
31326,930,GM0451,2022JJ00
31332,750,GM0184,2010JJ00
31338,635,GM0184,2011JJ00
31344,635,GM0184,2012JJ00
31350,625,GM0184,2013JJ00
31356,575,GM0184,2014JJ00
31362,505,GM0184,2015JJ00
31368,455,GM0184,2016JJ00
31374,415,GM0184,2017JJ00
31380,410,GM0184,2018JJ00
31386,405,GM0184,2019JJ00
31392,595,GM0184,2020JJ00
31398,585,GM0184,2021JJ00
31404,450,GM0184,2022JJ00
31410,35840,GM0344,2010JJ00
31416,34420,GM0344,2011JJ00
31422,32545,GM0344,2012JJ00
31428,32450,GM0344,2013JJ00
31434,32155,GM0344,2014JJ00
31440,31110,GM0344,2015JJ00
31446,30205,GM0344,2016JJ00
31452,28540,GM0344,2017JJ00
31458,27060,GM0344,2018JJ00
31464,27460,GM0344,2019JJ00
31470,24865,GM0344,2020JJ00
31476,22185,GM0344,2021JJ00
31482,24390,GM0344,2022JJ00
31488,2975,GM1581,2010JJ00
31494,2610,GM1581,2011JJ00
31500,2255,GM1581,2012JJ00
31506,2040,GM1581,2013JJ00
31512,2075,GM1581,2014JJ00
31518,1890,GM1581,2015JJ00
31524,2045,GM1581,2016JJ00
31530,1660,GM1581,2017JJ00
31536,1475,GM1581,2018JJ00
31542,1595,GM1581,2019JJ00
31548,1800,GM1581,2020JJ00
31554,1685,GM1581,2021JJ00
31560,1585,GM1581,2022JJ00
31566,600,GM0981,2010JJ00
31572,535,GM0981,2011JJ00
31578,495,GM0981,2012JJ00
31584,505,GM0981,2013JJ00
31590,525,GM0981,2014JJ00
31596,520,GM0981,2015JJ00
31602,445,GM0981,2016JJ00
31608,415,GM0981,2017JJ00
31614,350,GM0981,2018JJ00
31620,440,GM0981,2019JJ00
31626,330,GM0981,2020JJ00
31632,320,GM0981,2021JJ00
31638,330,GM0981,2022JJ00
31644,1520,GM0994,2010JJ00
31650,1415,GM0994,2011JJ00
31656,1455,GM0994,2012JJ00
31662,1280,GM0994,2013JJ00
31668,1200,GM0994,2014JJ00
31674,1085,GM0994,2015JJ00
31680,1090,GM0994,2016JJ00
31686,990,GM0994,2017JJ00
31692,790,GM0994,2018JJ00
31698,835,GM0994,2019JJ00
31704,755,GM0994,2020JJ00
31710,715,GM0994,2021JJ00
31716,850,GM0994,2022JJ00
31722,2215,GM0858,2010JJ00
31728,1890,GM0858,2011JJ00
31734,2030,GM0858,2012JJ00
31740,1870,GM0858,2013JJ00
31746,1565,GM0858,2014JJ00
31752,1530,GM0858,2015JJ00
31758,1465,GM0858,2016JJ00
31764,1215,GM0858,2017JJ00
31770,1095,GM0858,2018JJ00
31776,1145,GM0858,2019JJ00
31782,1300,GM0858,2020JJ00
31788,1230,GM0858,2021JJ00
31794,1185,GM0858,2022JJ00
31800,1710,GM0047,2010JJ00
31806,1640,GM0047,2011JJ00
31812,1745,GM0047,2012JJ00
31818,1565,GM0047,2013JJ00
31824,1240,GM0047,2014JJ00
31830,1175,GM0047,2015JJ00
31836,1085,GM0047,2016JJ00
31842,890,GM0047,2017JJ00
31848,1025,GM0047,2018JJ00
31854,1075,GM0047,2019JJ00
31860,1040,GM0047,2020JJ00
31866,1050,GM0047,2021JJ00
31872,925,GM0047,2022JJ00
31878,3805,GM0345,2010JJ00
31884,3845,GM0345,2011JJ00
31890,3325,GM0345,2012JJ00
31896,3555,GM0345,2013JJ00
31902,3050,GM0345,2014JJ00
31908,2980,GM0345,2015JJ00
31914,2825,GM0345,2016JJ00
31920,2795,GM0345,2017JJ00
31926,2745,GM0345,2018JJ00
31932,2655,GM0345,2019JJ00
31938,2615,GM0345,2020JJ00
31944,2620,GM0345,2021JJ00
31950,2240,GM0345,2022JJ00
31956,1360,GM0717,2010JJ00
31962,1250,GM0717,2011JJ00
31968,1035,GM0717,2012JJ00
31974,1055,GM0717,2013JJ00
31980,815,GM0717,2014JJ00
31986,890,GM0717,2015JJ00
31992,785,GM0717,2016JJ00
31998,585,GM0717,2017JJ00
32004,605,GM0717,2018JJ00
32010,535,GM0717,2019JJ00
32016,645,GM0717,2020JJ00
32022,565,GM0717,2021JJ00
32028,635,GM0717,2022JJ00
32034,2205,GM0860,2010JJ00
32040,2225,GM0860,2011JJ00
32046,2305,GM0860,2012JJ00
32052,1965,GM0860,2013JJ00
32058,1880,GM0860,2014JJ00
32064,1650,GM0860,2015JJ00
32070,1555,GM0860,2016JJ00
32112,2370,GM0861,2010JJ00
32118,2275,GM0861,2011JJ00
32124,2180,GM0861,2012JJ00
32130,2315,GM0861,2013JJ00
32136,2265,GM0861,2014JJ00
32142,1895,GM0861,2015JJ00
32148,1815,GM0861,2016JJ00
32154,1375,GM0861,2017JJ00
32160,1345,GM0861,2018JJ00
32166,1505,GM0861,2019JJ00
32172,1680,GM0861,2020JJ00
32178,1515,GM0861,2021JJ00
32184,1580,GM0861,2022JJ00
32190,4390,GM0453,2010JJ00
32196,4310,GM0453,2011JJ00
32202,4060,GM0453,2012JJ00
32208,3790,GM0453,2013JJ00
32214,3905,GM0453,2014JJ00
32220,3385,GM0453,2015JJ00
32226,3105,GM0453,2016JJ00
32232,2660,GM0453,2017JJ00
32238,2525,GM0453,2018JJ00
32244,2660,GM0453,2019JJ00
32250,2835,GM0453,2020JJ00
32256,2845,GM0453,2021JJ00
32262,2820,GM0453,2022JJ00
32268,9265,GM0983,2010JJ00
32274,8715,GM0983,2011JJ00
32280,9005,GM0983,2012JJ00
32286,8180,GM0983,2013JJ00
32292,7335,GM0983,2014JJ00
32298,7440,GM0983,2015JJ00
32304,6920,GM0983,2016JJ00
32310,6220,GM0983,2017JJ00
32316,5910,GM0983,2018JJ00
32322,5905,GM0983,2019JJ00
32328,6100,GM0983,2020JJ00
32334,5785,GM0983,2021JJ00
32340,6035,GM0983,2022JJ00
32346,3275,GM0984,2010JJ00
32352,3095,GM0984,2011JJ00
32358,2785,GM0984,2012JJ00
32364,2730,GM0984,2013JJ00
32370,2465,GM0984,2014JJ00
32376,2355,GM0984,2015JJ00
32382,2080,GM0984,2016JJ00
32388,1980,GM0984,2017JJ00
32394,1680,GM0984,2018JJ00
32400,1715,GM0984,2019JJ00
32406,1785,GM0984,2020JJ00
32412,1710,GM0984,2021JJ00
32418,2005,GM0984,2022JJ00
32424,1000,GM0620,2010JJ00
32430,1140,GM0620,2011JJ00
32436,1120,GM0620,2012JJ00
32442,1010,GM0620,2013JJ00
32448,900,GM0620,2014JJ00
32454,820,GM0620,2015JJ00
32460,775,GM0620,2016JJ00
32466,730,GM0620,2017JJ00
32472,760,GM0620,2018JJ00
32556,1740,GM1961,2019JJ00
32562,1910,GM1961,2020JJ00
32568,1880,GM1961,2021JJ00
32574,1675,GM1961,2022JJ00
32580,5330,GM0622,2010JJ00
32586,5980,GM0622,2011JJ00
32592,5245,GM0622,2012JJ00
32598,4915,GM0622,2013JJ00
32604,4765,GM0622,2014JJ00
32610,4710,GM0622,2015JJ00
32616,4975,GM0622,2016JJ00
32622,4120,GM0622,2017JJ00
32628,3785,GM0622,2018JJ00
32634,3885,GM0622,2019JJ00
32640,4285,GM0622,2020JJ00
32646,3950,GM0622,2021JJ00
32652,3875,GM0622,2022JJ00
32658,930,GM0048,2010JJ00
32664,885,GM0048,2011JJ00
32670,825,GM0048,2012JJ00
32676,725,GM0048,2013JJ00
32682,690,GM0048,2014JJ00
32688,990,GM0048,2015JJ00
32694,1110,GM0048,2016JJ00
32700,720,GM0048,2017JJ00
32736,120,GM0096,2010JJ00
32742,115,GM0096,2011JJ00
32748,95,GM0096,2012JJ00
32754,95,GM0096,2013JJ00
32760,105,GM0096,2014JJ00
32766,80,GM0096,2015JJ00
32771,50,GM0096,2016JJ00
32776,70,GM0096,2017JJ00
32781,55,GM0096,2018JJ00
32786,50,GM0096,2019JJ00
32791,50,GM0096,2020JJ00
32796,85,GM0096,2021JJ00
32801,75,GM0096,2022JJ00
32806,3305,GM0718,2010JJ00
32812,3315,GM0718,2011JJ00
32818,3100,GM0718,2012JJ00
32824,2905,GM0718,2013JJ00
32830,2905,GM0718,2014JJ00
32836,2685,GM0718,2015JJ00
32842,2255,GM0718,2016JJ00
32848,2100,GM0718,2017JJ00
32854,1915,GM0718,2018JJ00
32860,1970,GM0718,2019JJ00
32866,2315,GM0718,2020JJ00
32872,2015,GM0718,2021JJ00
32878,2070,GM0718,2022JJ00
32884,330,GM0623,2010JJ00
32890,375,GM0623,2011JJ00
32896,310,GM0623,2012JJ00
32902,270,GM0623,2013JJ00
32908,270,GM0623,2014JJ00
32962,465,GM0986,2010JJ00
32968,565,GM0986,2011JJ00
32974,515,GM0986,2012JJ00
32980,480,GM0986,2013JJ00
32986,430,GM0986,2014JJ00
32992,355,GM0986,2015JJ00
32998,410,GM0986,2016JJ00
33004,370,GM0986,2017JJ00
33010,350,GM0986,2018JJ00
33016,330,GM0986,2019JJ00
33022,295,GM0986,2020JJ00
33028,310,GM0986,2021JJ00
33034,305,GM0986,2022JJ00
33040,1145,GM0626,2010JJ00
33046,1185,GM0626,2011JJ00
33052,1225,GM0626,2012JJ00
33058,1025,GM0626,2013JJ00
33064,865,GM0626,2014JJ00
33070,850,GM0626,2015JJ00
33076,840,GM0626,2016JJ00
33082,870,GM0626,2017JJ00
33088,745,GM0626,2018JJ00
33094,720,GM0626,2019JJ00
33100,800,GM0626,2020JJ00
33106,775,GM0626,2021JJ00
33112,735,GM0626,2022JJ00
33118,1290,GM0285,2010JJ00
33124,1060,GM0285,2011JJ00
33130,1110,GM0285,2012JJ00
33136,985,GM0285,2013JJ00
33142,1130,GM0285,2014JJ00
33148,855,GM0285,2015JJ00
33154,860,GM0285,2016JJ00
33160,740,GM0285,2017JJ00
33166,620,GM0285,2018JJ00
33172,730,GM0285,2019JJ00
33178,825,GM0285,2020JJ00
33184,705,GM0285,2021JJ00
33190,855,GM0285,2022JJ00
33196,1555,GM0865,2010JJ00
33202,1420,GM0865,2011JJ00
33208,1330,GM0865,2012JJ00
33214,1205,GM0865,2013JJ00
33220,1200,GM0865,2014JJ00
33226,1130,GM0865,2015JJ00
33232,1010,GM0865,2016JJ00
33238,965,GM0865,2017JJ00
33244,980,GM0865,2018JJ00
33250,870,GM0865,2019JJ00
33256,1020,GM0865,2020JJ00
33262,1050,GM0865,2021JJ00
33268,1010,GM0865,2022JJ00
33322,1105,GM1949,2018JJ00
33328,1285,GM1949,2019JJ00
33334,1205,GM1949,2020JJ00
33340,1090,GM1949,2021JJ00
33346,1060,GM1949,2022JJ00
33352,685,GM0866,2010JJ00
33358,630,GM0866,2011JJ00
33364,710,GM0866,2012JJ00
33370,735,GM0866,2013JJ00
33376,590,GM0866,2014JJ00
33382,625,GM0866,2015JJ00
33388,580,GM0866,2016JJ00
33394,475,GM0866,2017JJ00
33400,525,GM0866,2018JJ00
33406,530,GM0866,2019JJ00
33412,600,GM0866,2020JJ00
33418,560,GM0866,2021JJ00
33424,560,GM0866,2022JJ00
33430,3190,GM0867,2010JJ00
33436,3160,GM0867,2011JJ00
33442,2975,GM0867,2012JJ00
33448,2585,GM0867,2013JJ00
33454,2850,GM0867,2014JJ00
33460,2695,GM0867,2015JJ00
33466,2270,GM0867,2016JJ00
33472,2035,GM0867,2017JJ00
33478,1755,GM0867,2018JJ00
33484,1890,GM0867,2019JJ00
33490,2025,GM0867,2020JJ00
33496,1940,GM0867,2021JJ00
33502,1755,GM0867,2022JJ00
33508,1230,GM0627,2010JJ00
33514,1175,GM0627,2011JJ00
33520,1250,GM0627,2012JJ00
33526,1160,GM0627,2013JJ00
33532,1070,GM0627,2014JJ00
33538,1115,GM0627,2015JJ00
33544,1215,GM0627,2016JJ00
33550,950,GM0627,2017JJ00
33556,855,GM0627,2018JJ00
33562,970,GM0627,2019JJ00
33568,1190,GM0627,2020JJ00
33574,1025,GM0627,2021JJ00
33580,970,GM0627,2022JJ00
33586,2740,GM0289,2010JJ00
33592,2465,GM0289,2011JJ00
33598,2270,GM0289,2012JJ00
33604,2130,GM0289,2013JJ00
33610,1700,GM0289,2014JJ00
33616,1360,GM0289,2015JJ00
33622,1520,GM0289,2016JJ00
33628,1170,GM0289,2017JJ00
33634,1280,GM0289,2018JJ00
33640,1265,GM0289,2019JJ00
33646,1460,GM0289,2020JJ00
33652,1205,GM0289,2021JJ00
33658,1315,GM0289,2022JJ00
33664,1430,GM0629,2010JJ00
33670,1560,GM0629,2011JJ00
33676,1505,GM0629,2012JJ00
33682,1210,GM0629,2013JJ00
33688,1175,GM0629,2014JJ00
33694,1090,GM0629,2015JJ00
33700,1025,GM0629,2016JJ00
33706,1010,GM0629,2017JJ00
33712,920,GM0629,2018JJ00
33718,995,GM0629,2019JJ00
33724,1100,GM0629,2020JJ00
33730,1045,GM0629,2021JJ00
33736,1130,GM0629,2022JJ00
33742,765,GM0852,2010JJ00
33748,835,GM0852,2011JJ00
33754,670,GM0852,2012JJ00
33760,665,GM0852,2013JJ00
33766,490,GM0852,2014JJ00
33772,525,GM0852,2015JJ00
33778,520,GM0852,2016JJ00
33784,440,GM0852,2017JJ00
33790,400,GM0852,2018JJ00
33796,400,GM0852,2019JJ00
33802,435,GM0852,2020JJ00
33808,460,GM0852,2021JJ00
33814,485,GM0852,2022JJ00
33820,4285,GM0988,2010JJ00
33826,3605,GM0988,2011JJ00
33832,3470,GM0988,2012JJ00
33838,3300,GM0988,2013JJ00
33844,3055,GM0988,2014JJ00
33850,2840,GM0988,2015JJ00
33856,2455,GM0988,2016JJ00
33862,2145,GM0988,2017JJ00
33868,2300,GM0988,2018JJ00
33874,2515,GM0988,2019JJ00
33880,2425,GM0988,2020JJ00
33886,2060,GM0988,2021JJ00
33892,2175,GM0988,2022JJ00
33898,1295,GM0457,2010JJ00
33904,1305,GM0457,2011JJ00
33910,1005,GM0457,2012JJ00
33916,1125,GM0457,2013JJ00
33922,955,GM0457,2014JJ00
33928,910,GM0457,2015JJ00
33934,845,GM0457,2016JJ00
33940,725,GM0457,2017JJ00
33946,730,GM0457,2018JJ00
33952,675,GM0457,2019JJ00
33958,745,GM0457,2020JJ00
33964,710,GM0457,2021JJ00
33970,805,GM0457,2022JJ00
33976,1030,GM0870,2010JJ00
33982,1095,GM0870,2011JJ00
33988,1110,GM0870,2012JJ00
33994,1125,GM0870,2013JJ00
34000,935,GM0870,2014JJ00
34006,875,GM0870,2015JJ00
34012,815,GM0870,2016JJ00
34018,435,GM0870,2017JJ00
34024,450,GM0870,2018JJ00
34054,525,GM0459,2010JJ00
34186,1570,GM1960,2019JJ00
34192,1930,GM1960,2020JJ00
34198,1840,GM1960,2021JJ00
34204,1770,GM1960,2022JJ00
34210,650,GM0668,2010JJ00
34216,730,GM0668,2011JJ00
34222,730,GM0668,2012JJ00
34228,665,GM0668,2013JJ00
34234,585,GM0668,2014JJ00
34240,600,GM0668,2015JJ00
34246,500,GM0668,2016JJ00
34252,455,GM0668,2017JJ00
34258,445,GM0668,2018JJ00
34264,535,GM0668,2019JJ00
34270,500,GM0668,2020JJ00
34276,485,GM0668,2021JJ00
34282,465,GM0668,2022JJ00
34342,1325,GM1969,2019JJ00
34348,1520,GM1969,2020JJ00
34354,1465,GM1969,2021JJ00
34360,1415,GM1969,2022JJ00
34366,695,GM1701,2010JJ00
34372,640,GM1701,2011JJ00
34378,610,GM1701,2012JJ00
34384,605,GM1701,2013JJ00
34390,525,GM1701,2014JJ00
34396,490,GM1701,2015JJ00
34402,470,GM1701,2016JJ00
34408,370,GM1701,2017JJ00
34414,380,GM1701,2018JJ00
34420,435,GM1701,2019JJ00
34426,440,GM1701,2020JJ00
34432,415,GM1701,2021JJ00
34438,330,GM1701,2022JJ00
34444,725,GM0293,2010JJ00
34450,705,GM0293,2011JJ00
34456,725,GM0293,2012JJ00
34462,765,GM0293,2013JJ00
34468,600,GM0293,2014JJ00
34474,545,GM0293,2015JJ00
34480,505,GM0293,2016JJ00
34486,460,GM0293,2017JJ00
34492,450,GM0293,2018JJ00
34498,450,GM0293,2019JJ00
34504,485,GM0293,2020JJ00
34510,445,GM0293,2021JJ00
34516,430,GM0293,2022JJ00
34570,1060,GM1950,2018JJ00
34576,970,GM1950,2019JJ00
34582,985,GM1950,2020JJ00
34588,1045,GM1950,2021JJ00
34594,1185,GM1950,2022JJ00
34600,6155,GM1783,2010JJ00
34606,6255,GM1783,2011JJ00
34612,5595,GM1783,2012JJ00
34618,5015,GM1783,2013JJ00
34624,4805,GM1783,2014JJ00
34630,4765,GM1783,2015JJ00
34636,4670,GM1783,2016JJ00
34642,4015,GM1783,2017JJ00
34648,3785,GM1783,2018JJ00
34654,4305,GM1783,2019JJ00
34660,4495,GM1783,2020JJ00
34666,4020,GM1783,2021JJ00
34672,4305,GM1783,2022JJ00
34678,1085,GM0098,2010JJ00
34684,1055,GM0098,2011JJ00
34690,1010,GM0098,2012JJ00
34696,970,GM0098,2013JJ00
34702,835,GM0098,2014JJ00
34708,950,GM0098,2015JJ00
34714,825,GM0098,2016JJ00
34720,680,GM0098,2017JJ00
34726,735,GM0098,2018JJ00
34732,855,GM0098,2019JJ00
34738,810,GM0098,2020JJ00
34744,660,GM0098,2021JJ00
34750,655,GM0098,2022JJ00
34756,540,GM0614,2010JJ00
34762,670,GM0614,2011JJ00
34768,635,GM0614,2012JJ00
34774,665,GM0614,2013JJ00
34780,605,GM0614,2014JJ00
34786,500,GM0614,2015JJ00
34792,550,GM0614,2016JJ00
34798,495,GM0614,2017JJ00
34804,530,GM0614,2018JJ00
34810,470,GM0614,2019JJ00
34816,480,GM0614,2020JJ00
34822,400,GM0614,2021JJ00
34828,430,GM0614,2022JJ00
34834,780,GM0189,2010JJ00
34840,755,GM0189,2011JJ00
34846,780,GM0189,2012JJ00
34852,685,GM0189,2013JJ00
34858,605,GM0189,2014JJ00
34864,615,GM0189,2015JJ00
34870,570,GM0189,2016JJ00
34876,545,GM0189,2017JJ00
34882,510,GM0189,2018JJ00
34888,565,GM0189,2019JJ00
34894,520,GM0189,2020JJ00
34900,485,GM0189,2021JJ00
34906,705,GM0189,2022JJ00
34912,355,GM0462,2010JJ00
34918,295,GM0462,2011JJ00
34990,655,GM0463,2010JJ00
34996,665,GM0463,2011JJ00
35068,2230,GM0296,2010JJ00
35074,2235,GM0296,2011JJ00
35080,1935,GM0296,2012JJ00
35086,1865,GM0296,2013JJ00
35092,1640,GM0296,2014JJ00
35098,1705,GM0296,2015JJ00
35104,1520,GM0296,2016JJ00
35110,1300,GM0296,2017JJ00
35116,1260,GM0296,2018JJ00
35122,1355,GM0296,2019JJ00
35128,1350,GM0296,2020JJ00
35134,1470,GM0296,2021JJ00
35140,1420,GM0296,2022JJ00
35146,1110,GM1696,2010JJ00
35152,1070,GM1696,2011JJ00
35158,990,GM1696,2012JJ00
35164,885,GM1696,2013JJ00
35170,820,GM1696,2014JJ00
35176,775,GM1696,2015JJ00
35182,775,GM1696,2016JJ00
35188,695,GM1696,2017JJ00
35194,665,GM1696,2018JJ00
35200,665,GM1696,2019JJ00
35206,745,GM1696,2020JJ00
35212,725,GM1696,2021JJ00
35218,620,GM1696,2022JJ00
35224,925,GM0352,2010JJ00
35230,830,GM0352,2011JJ00
35236,760,GM0352,2012JJ00
35242,715,GM0352,2013JJ00
35248,605,GM0352,2014JJ00
35254,575,GM0352,2015JJ00
35260,540,GM0352,2016JJ00
35266,540,GM0352,2017JJ00
35272,465,GM0352,2018JJ00
35278,455,GM0352,2019JJ00
35284,645,GM0352,2020JJ00
35290,535,GM0352,2021JJ00
35296,435,GM0352,2022JJ00
35302,370,GM0053,2010JJ00
35308,340,GM0053,2011JJ00
35314,310,GM0053,2012JJ00
35320,305,GM0053,2013JJ00
35326,280,GM0053,2014JJ00
35332,245,GM0053,2015JJ00
35338,245,GM0053,2016JJ00
35344,195,GM0053,2017JJ00
35350,200,GM0053,2018JJ00
35380,1395,GM0294,2010JJ00
35386,1365,GM0294,2011JJ00
35392,1460,GM0294,2012JJ00
35398,1290,GM0294,2013JJ00
35404,1320,GM0294,2014JJ00
35410,1235,GM0294,2015JJ00
35416,1135,GM0294,2016JJ00
35422,905,GM0294,2017JJ00
35428,820,GM0294,2018JJ00
35434,1010,GM0294,2019JJ00
35440,1095,GM0294,2020JJ00
35446,1080,GM0294,2021JJ00
35452,1195,GM0294,2022JJ00
35458,1115,GM0873,2010JJ00
35464,1155,GM0873,2011JJ00
35470,1150,GM0873,2012JJ00
35476,985,GM0873,2013JJ00
35482,870,GM0873,2014JJ00
35488,855,GM0873,2015JJ00
35494,800,GM0873,2016JJ00
35500,735,GM0873,2017JJ00
35506,745,GM0873,2018JJ00
35512,745,GM0873,2019JJ00
35518,775,GM0873,2020JJ00
35524,815,GM0873,2021JJ00
35530,745,GM0873,2022JJ00
35536,2740,GM0632,2010JJ00
35542,2570,GM0632,2011JJ00
35548,2465,GM0632,2012JJ00
35554,2180,GM0632,2013JJ00
35560,2180,GM0632,2014JJ00
35566,2605,GM0632,2015JJ00
35572,2240,GM0632,2016JJ00
35578,2095,GM0632,2017JJ00
35584,1955,GM0632,2018JJ00
35590,1815,GM0632,2019JJ00
35596,2060,GM0632,2020JJ00
35602,2035,GM0632,2021JJ00
35608,2025,GM0632,2022JJ00
35614,565,GM1690,2010JJ00
35620,630,GM1690,2011JJ00
35626,615,GM1690,2012JJ00
35632,585,GM1690,2013JJ00
35638,515,GM1690,2014JJ00
35644,540,GM1690,2015JJ00
35650,565,GM1690,2016JJ00
35656,450,GM1690,2017JJ00
35662,460,GM1690,2018JJ00
35668,480,GM1690,2019JJ00
35674,530,GM1690,2020JJ00
35680,495,GM1690,2021JJ00
35686,470,GM1690,2022JJ00
