region_code,period,population
GM0459,2003-08,8454.0
GM0459,2003-09,8461.0
GM0459,2003-10,8468.0
GM0459,2003-11,8489.0
GM0459,2003-12,8485.0
GM0459,2004-01,8473.0
GM0459,2004-02,8473.0
GM0459,2004-03,8462.0
GM0459,2004-04,8472.0
GM0459,2004-05,8462.0
GM0459,2004-06,8486.0
GM0459,2004-07,8498.0
GM0459,2004-08,8509.0
GM0459,2004-09,8500.0
GM0459,2004-10,8514.0
GM0459,2004-11,8542.0
GM0459,2004-12,8557.0
GM0459,2005-01,8544.0
GM0459,2005-02,8558.0
GM0459,2005-03,8546.0
GM0459,2005-04,8574.0
GM0459,2005-05,8565.0
GM0459,2005-06,8572.0
GM0459,2005-07,8563.0
GM0459,2005-08,8537.0
GM0459,2005-09,8549.0
GM0459,2005-10,8548.0
GM0459,2005-11,8557.0
GM0459,2005-12,8559.0
GM0459,2006-01,8560.0
GM0459,2006-02,8573.0
GM0459,2006-03,8571.0
GM0459,2006-04,8545.0
GM0459,2006-05,8527.0
GM0459,2006-06,8528.0
GM0459,2006-07,8507.0
GM0459,2006-08,8502.0
GM0459,2006-09,8496.0
GM0459,2006-10,8485.0
GM0459,2006-11,8504.0
GM0459,2006-12,8527.0
GM0459,2007-01,8516.0
GM0459,2007-02,8513.0
GM0459,2007-03,8521.0
GM0459,2007-04,8535.0
GM0459,2007-05,8525.0
GM0459,2007-06,8552.0
GM0459,2007-07,8554.0
GM0459,2007-08,8564.0
GM0459,2007-09,8549.0
GM0459,2007-10,8556.0
GM0459,2007-11,8578.0
GM0459,2007-12,8600.0
GM0459,2008-01,8592.0
GM0459,2008-02,8591.0
GM0459,2008-03,8592.0
GM0459,2008-04,8617.0
GM0459,2008-05,8611.0
GM0459,2008-06,8610.0
GM0459,2008-07,8614.0
GM0459,2008-08,8623.0
GM0459,2008-09,8646.0
GM0459,2008-10,8673.0
GM0459,2008-11,8678.0
GM0459,2008-12,8705.0
GM0459,2009-01,8745.0
GM0459,2009-02,8754.0
GM0459,2009-03,8775.0
GM0459,2009-04,8772.0
GM0459,2009-05,8773.0
GM0459,2009-06,8766.0
GM0459,2009-07,8762.0
GM0459,2009-08,8757.0
GM0459,2009-09,8772.0
GM0459,2009-10,8778.0
GM0459,2009-11,8791.0
GM0459,2009-12,8780.0
GM0459,2010-01,8802.0
GM0459,2010-02,8810.0
GM0459,2010-03,8818.0
GM0459,2010-04,8806.0
GM0459,2010-05,8802.0
GM0459,2010-06,8793.0
GM0459,2010-07,8779.0
GM0459,2010-08,8781.0
GM0459,2010-09,8773.0
GM0459,2010-10,8758.0
GM0459,2010-11,8762.0
GM0459,2010-12,8746.0
GM0459,2011-01,
GM0459,2011-02,
GM0459,2011-03,
GM0459,2011-04,
GM0459,2011-05,
GM0459,2011-06,
GM0459,2011-07,
GM0459,2011-08,
GM0459,2011-09,
GM0459,2011-10,
GM0459,2011-11,
GM0459,2011-12,
GM0459,2012-01,
GM0459,2012-02,
GM0459,2012-03,
GM0459,2012-04,
GM0459,2012-05,
GM0459,2012-06,
GM0459,2012-07,
GM0459,2012-08,
GM0459,2012-09,
GM0459,2012-10,
GM0459,2012-11,
GM0459,2012-12,
GM0459,2013-01,
GM0459,2013-02,
GM0459,2013-03,
GM0459,2013-04,
GM0459,2013-05,
GM0459,2013-06,
GM0459,2013-07,
GM0459,2013-08,
GM0459,2013-09,
GM0459,2013-10,
GM0459,2013-11,
GM0459,2013-12,
GM0459,2014-01,
GM0459,2014-02,
GM0459,2014-03,
GM0459,2014-04,
GM0459,2014-05,
GM0459,2014-06,
GM0459,2014-07,
GM0459,2014-08,
GM0459,2014-09,
GM0459,2014-10,
GM0459,2014-11,
GM0459,2014-12,
GM0459,2015-01,
GM0459,2015-02,
GM0459,2015-03,
GM0459,2015-04,
GM0459,2015-05,
GM0459,2015-06,
GM0459,2015-07,
GM0459,2015-08,
GM0459,2015-09,
GM0459,2015-10,
GM0459,2015-11,
GM0459,2015-12,
GM0459,2016-01,
GM0459,2016-02,
GM0459,2016-03,
GM0459,2016-04,
GM0459,2016-05,
GM0459,2016-06,
GM0459,2016-07,
GM0459,2016-08,
GM0459,2016-09,
GM0459,2016-10,
GM0459,2016-11,
GM0459,2016-12,
GM0459,2017-01,
GM0459,2017-02,
GM0459,2017-03,
GM0459,2017-04,
GM0459,2017-05,
GM0459,2017-06,
GM0459,2017-07,
GM0459,2017-08,
GM0459,2017-09,
GM0459,2017-10,
GM0459,2017-11,
GM0459,2017-12,
GM0459,2018-01,
GM0459,2018-02,
GM0459,2018-03,
GM0459,2018-04,
GM0459,2018-05,
GM0459,2018-06,
GM0459,2018-07,
GM0459,2018-08,
GM0459,2018-09,
GM0459,2018-10,
GM0459,2018-11,
GM0459,2018-12,
GM0459,2019-01,
GM0459,2019-02,
GM0459,2019-03,
GM0459,2019-04,
GM0459,2019-05,
GM0459,2019-06,
GM0459,2019-07,
GM0459,2019-08,
GM0459,2019-09,
GM0459,2019-10,
GM0459,2019-11,
GM0459,2019-12,
GM0459,2020-01,
GM0459,2020-02,
GM0459,2020-03,
GM0459,2020-04,
GM0459,2020-05,
GM0459,2020-06,
GM0459,2020-07,
GM0459,2020-08,
GM0459,2020-09,
GM0459,2020-10,
GM0459,2020-11,
GM0459,2020-12,
GM0459,2021-01,
GM0459,2021-02,
GM0459,2021-03,
GM0459,2021-04,
GM0459,2021-05,
GM0459,2021-06,
GM0459,2021-07,
GM0459,2021-08,
GM0459,2021-09,
GM0459,2021-10,
GM0459,2021-11,
GM0459,2021-12,
GM0459,2022-01,
GM0459,2022-02,
GM0459,2022-03,
GM0459,2022-04,
GM0459,2022-05,
GM0459,2022-06,
GM0459,2022-07,
GM0459,2022-08,
GM0459,2022-09,
GM0459,2022-10,
GM0459,2022-11,
GM0459,2022-12,
GM0459,2023-01,
GM0459,2023-02,
GM0459,2023-03,
GM0459,2023-04,
GM0459,2023-05,
GM0459,2023-06,
GM0459,2023-07,
GM0459,2023-08,
GM0459,2023-09,
GM1960,2002-01,
GM1960,2002-02,
GM1960,2002-03,
GM1960,2002-04,
GM1960,2002-05,
GM1960,2002-06,
GM1960,2002-07,
GM1960,2002-08,
GM1960,2002-09,
GM1960,2002-10,
GM1960,2002-11,
GM1960,2002-12,
GM1960,2003-01,
GM1960,2003-02,
GM1960,2003-03,
GM1960,2003-04,
GM1960,2003-05,
GM1960,2003-06,
GM1960,2003-07,
GM1960,2003-08,
GM1960,2003-09,
GM1960,2003-10,
GM1960,2003-11,
GM1960,2003-12,
GM1960,2004-01,
GM1960,2004-02,
GM1960,2004-03,
GM1960,2004-04,
GM1960,2004-05,
GM1960,2004-06,
GM1960,2004-07,
GM1960,2004-08,
GM1960,2004-09,
GM1960,2004-10,
GM1960,2004-11,
GM1960,2004-12,
GM1960,2005-01,
GM1960,2005-02,
GM1960,2005-03,
GM1960,2005-04,
GM1960,2005-05,
GM1960,2005-06,
GM1960,2005-07,
GM1960,2005-08,
GM1960,2005-09,
GM1960,2005-10,
GM1960,2005-11,
GM1960,2005-12,
GM1960,2006-01,
GM1960,2006-02,
GM1960,2006-03,
GM1960,2006-04,
GM1960,2006-05,
GM1960,2006-06,
GM1960,2006-07,
GM1960,2006-08,
GM1960,2006-09,
GM1960,2006-10,
GM1960,2006-11,
GM1960,2006-12,
GM1960,2007-01,
GM1960,2007-02,
GM1960,2007-03,
GM1960,2007-04,
GM1960,2007-05,
GM1960,2007-06,
GM1960,2007-07,
GM1960,2007-08,
GM1960,2007-09,
GM1960,2007-10,
GM1960,2007-11,
GM1960,2007-12,
GM1960,2008-01,
GM1960,2008-02,
GM1960,2008-03,
GM1960,2008-04,
GM1960,2008-05,
GM1960,2008-06,
GM1960,2008-07,
GM1960,2008-08,
GM1960,2008-09,
GM1960,2008-10,
GM1960,2008-11,
GM1960,2008-12,
GM1960,2009-01,
GM1960,2009-02,
GM1960,2009-03,
GM1960,2009-04,
GM1960,2009-05,
GM1960,2009-06,
GM1960,2009-07,
GM1960,2009-08,
GM1960,2009-09,
GM1960,2009-10,
GM1960,2009-11,
GM1960,2009-12,
GM1960,2010-01,
GM1960,2010-02,
GM1960,2010-03,
GM1960,2010-04,
GM1960,2010-05,
GM1960,2010-06,
GM1960,2010-07,
GM1960,2010-08,
GM1960,2010-09,
GM1960,2010-10,
GM1960,2010-11,
GM1960,2010-12,
GM1960,2011-01,
GM1960,2011-02,
GM1960,2011-03,
GM1960,2011-04,
GM1960,2011-05,
GM1960,2011-06,
GM1960,2011-07,
GM1960,2011-08,
GM1960,2011-09,
GM1960,2011-10,
GM1960,2011-11,
GM1960,2011-12,
GM1960,2012-01,
GM1960,2012-02,
GM1960,2012-03,
GM1960,2012-04,
GM1960,2012-05,
GM1960,2012-06,
GM1960,2012-07,
GM1960,2012-08,
GM1960,2012-09,
GM1960,2012-10,
GM1960,2012-11,
GM1960,2012-12,
GM1960,2013-01,
GM1960,2013-02,
GM1960,2013-03,
GM1960,2013-04,
GM1960,2013-05,
GM1960,2013-06,
GM1960,2013-07,
GM1960,2013-08,
GM1960,2013-09,
GM1960,2013-10,
GM1960,2013-11,
GM1960,2013-12,
GM1960,2014-01,
GM1960,2014-02,
GM1960,2014-03,
GM1960,2014-04,
GM1960,2014-05,
GM1960,2014-06,
GM1960,2014-07,
GM1960,2014-08,
GM1960,2014-09,
GM1960,2014-10,
GM1960,2014-11,
GM1960,2014-12,
GM1960,2015-01,
GM1960,2015-02,
GM1960,2015-03,
GM1960,2015-04,
GM1960,2015-05,
GM1960,2015-06,
GM1960,2015-07,
GM1960,2015-08,
GM1960,2015-09,
GM1960,2015-10,
GM1960,2015-11,
GM1960,2015-12,
GM1960,2016-01,
GM1960,2016-02,
GM1960,2016-03,
GM1960,2016-04,
GM1960,2016-05,
GM1960,2016-06,
GM1960,2016-07,
GM1960,2016-08,
GM1960,2016-09,
GM1960,2016-10,
GM1960,2016-11,
GM1960,2016-12,
GM1960,2017-01,
GM1960,2017-02,
GM1960,2017-03,
GM1960,2017-04,
GM1960,2017-05,
GM1960,2017-06,
GM1960,2017-07,
GM1960,2017-08,
GM1960,2017-09,
GM1960,2017-10,
GM1960,2017-11,
GM1960,2017-12,
GM1960,2018-01,
GM1960,2018-02,
GM1960,2018-03,
GM1960,2018-04,
GM1960,2018-05,
GM1960,2018-06,
GM1960,2018-07,
GM1960,2018-08,
GM1960,2018-09,
GM1960,2018-10,
GM1960,2018-11,
GM1960,2018-12,
GM1960,2019-01,50820.0
GM1960,2019-02,50859.0
GM1960,2019-03,50875.0
GM1960,2019-04,50887.0
GM1960,2019-05,50894.0
GM1960,2019-06,50908.0
GM1960,2019-07,50945.0
GM1960,2019-08,50943.0
GM1960,2019-09,50982.0
GM1960,2019-10,51026.0
GM1960,2019-11,51098.0
GM1960,2019-12,51128.0
GM1960,2020-01,51153.0
GM1960,2020-02,51169.0
GM1960,2020-03,51205.0
GM1960,2020-04,51198.0
GM1960,2020-05,51187.0
GM1960,2020-06,51242.0
GM1960,2020-07,51291.0
GM1960,2020-08,51374.0
GM1960,2020-09,51437.0
GM1960,2020-10,51413.0
GM1960,2020-11,51492.0
GM1960,2020-12,51496.0
GM1960,2021-01,51524.0
GM1960,2021-02,51530.0
GM1960,2021-03,51525.0
GM1960,2021-04,51598.0
GM1960,2021-05,51645.0
GM1960,2021-06,51701.0
GM1960,2021-07,51777.0
GM1960,2021-08,51830.0
GM1960,2021-09,51860.0
GM1960,2021-10,51905.0
GM1960,2021-11,51975.0
GM1960,2021-12,51971.0
GM1960,2022-01,52014.0
GM1960,2022-02,52005.0
GM1960,2022-03,52071.0
GM1960,2022-04,52271.0
GM1960,2022-05,52457.0
GM1960,2022-06,52501.0
GM1960,2022-07,52567.0
GM1960,2022-08,52588.0
GM1960,2022-09,52672.0
GM1960,2022-10,52683.0
GM1960,2022-11,52685.0
GM1960,2022-12,52720.0
GM1960,2023-01,52742.0
GM1960,2023-02,52748.0
GM1960,2023-03,52710.0
GM1960,2023-04,52712.0
GM1960,2023-05,52711.0
GM1960,2023-06,52765.0
GM1960,2023-07,52810.0
GM1960,2023-08,52904.0
GM1960,2023-09,52907.0
GM0668,2002-01,18236.0
GM0668,2002-02,18252.0
GM0668,2002-03,18259.0
GM0668,2002-04,18268.0
GM0668,2002-05,18300.0
GM0668,2002-06,18290.0
GM0668,2002-07,18290.0
GM0668,2002-08,18288.0
GM0668,2002-09,18283.0
GM0668,2002-10,18233.0
GM0668,2002-11,18216.0
GM0668,2002-12,18202.0
GM0668,2003-01,18208.0
GM0668,2003-02,18176.0
GM0668,2003-03,18162.0
GM0668,2003-04,18175.0
GM0668,2003-05,18193.0
GM0668,2003-06,18196.0
GM0668,2003-07,18188.0
GM0668,2003-08,18190.0
GM0668,2003-09,18211.0
GM0668,2003-10,18204.0
GM0668,2003-11,18206.0
GM0668,2003-12,18232.0
GM0668,2004-01,18207.0
GM0668,2004-02,18206.0
GM0668,2004-03,18213.0
GM0668,2004-04,18216.0
GM0668,2004-05,18214.0
GM0668,2004-06,18220.0
GM0668,2004-07,18265.0
GM0668,2004-08,18277.0
GM0668,2004-09,18293.0
GM0668,2004-10,18292.0
GM0668,2004-11,18329.0
GM0668,2004-12,18315.0
GM0668,2005-01,18327.0
GM0668,2005-02,18313.0
GM0668,2005-03,18301.0
GM0668,2005-04,18305.0
GM0668,2005-05,18315.0
GM0668,2005-06,18334.0
GM0668,2005-07,18365.0
GM0668,2005-08,18372.0
GM0668,2005-09,18380.0
GM0668,2005-10,18377.0
GM0668,2005-11,18380.0
GM0668,2005-12,18376.0
GM0668,2006-01,18363.0
GM0668,2006-02,18322.0
GM0668,2006-03,18319.0
GM0668,2006-04,18322.0
GM0668,2006-05,18295.0
GM0668,2006-06,18282.0
GM0668,2006-07,18273.0
GM0668,2006-08,18253.0
GM0668,2006-09,18258.0
GM0668,2006-10,18270.0
GM0668,2006-11,18274.0
GM0668,2006-12,18261.0
GM0668,2007-01,18273.0
GM0668,2007-02,18248.0
GM0668,2007-03,18242.0
GM0668,2007-04,18257.0
GM0668,2007-05,18265.0
GM0668,2007-06,18271.0
GM0668,2007-07,18292.0
GM0668,2007-08,18285.0
GM0668,2007-09,18302.0
GM0668,2007-10,18293.0
GM0668,2007-11,18295.0
GM0668,2007-12,18320.0
GM0668,2008-01,18320.0
GM0668,2008-02,18311.0
GM0668,2008-03,18322.0
GM0668,2008-04,18319.0
GM0668,2008-05,18320.0
GM0668,2008-06,18361.0
GM0668,2008-07,18377.0
GM0668,2008-08,18392.0
GM0668,2008-09,18377.0
GM0668,2008-10,18369.0
GM0668,2008-11,18381.0
GM0668,2008-12,18374.0
GM0668,2009-01,18336.0
GM0668,2009-02,18313.0
GM0668,2009-03,18340.0
GM0668,2009-04,18347.0
GM0668,2009-05,18340.0
GM0668,2009-06,18357.0
GM0668,2009-07,18376.0
GM0668,2009-08,18371.0
GM0668,2009-09,18347.0
GM0668,2009-10,18390.0
GM0668,2009-11,18404.0
GM0668,2009-12,18413.0
GM0668,2010-01,18401.0
GM0668,2010-02,18367.0
GM0668,2010-03,18373.0
GM0668,2010-04,18366.0
GM0668,2010-05,18336.0
GM0668,2010-06,18337.0
GM0668,2010-07,18333.0
GM0668,2010-08,18319.0
GM0668,2010-09,18309.0
GM0668,2010-10,18315.0
GM0668,2010-11,18304.0
GM0668,2010-12,18301.0
GM0668,2011-01,18306.0
GM0668,2011-02,18282.0
GM0668,2011-03,18293.0
GM0668,2011-04,18276.0
GM0668,2011-05,18280.0
GM0668,2011-06,18299.0
GM0668,2011-07,18330.0
GM0668,2011-08,18336.0
GM0668,2011-09,18341.0
GM0668,2011-10,18325.0
GM0668,2011-11,18329.0
GM0668,2011-12,18325.0
GM0668,2012-01,18330.0
GM0668,2012-02,18337.0
GM0668,2012-03,18330.0
GM0668,2012-04,18334.0
GM0668,2012-05,18347.0
GM0668,2012-06,18365.0
GM0668,2012-07,18404.0
GM0668,2012-08,18398.0
GM0668,2012-09,18379.0
GM0668,2012-10,18391.0
GM0668,2012-11,18395.0
GM0668,2012-12,18410.0
GM0668,2013-01,18416.0
GM0668,2013-02,18437.0
GM0668,2013-03,18452.0
GM0668,2013-04,18466.0
GM0668,2013-05,18486.0
GM0668,2013-06,18481.0
GM0668,2013-07,18472.0
GM0668,2013-08,18452.0
GM0668,2013-09,18439.0
GM0668,2013-10,18438.0
GM0668,2013-11,18429.0
GM0668,2013-12,18419.0
GM0668,2014-01,18389.0
GM0668,2014-02,18417.0
GM0668,2014-03,18405.0
GM0668,2014-04,18415.0
GM0668,2014-05,18448.0
GM0668,2014-06,18466.0
GM0668,2014-07,18486.0
GM0668,2014-08,18499.0
GM0668,2014-09,18526.0
GM0668,2014-10,18532.0
GM0668,2014-11,18530.0
GM0668,2014-12,18570.0
GM0668,2015-01,18564.0
GM0668,2015-02,18543.0
GM0668,2015-03,18535.0
GM0668,2015-04,18564.0
GM0668,2015-05,18592.0
GM0668,2015-06,18580.0
GM0668,2015-07,18605.0
GM0668,2015-08,18631.0
GM0668,2015-09,18647.0
GM0668,2015-10,18656.0
GM0668,2015-11,18653.0
GM0668,2015-12,18693.0
GM0668,2016-01,18692.0
GM0668,2016-02,18665.0
GM0668,2016-03,18638.0
GM0668,2016-04,18669.0
GM0668,2016-05,18698.0
GM0668,2016-06,18702.0
GM0668,2016-07,18716.0
GM0668,2016-08,18761.0
GM0668,2016-09,18794.0
GM0668,2016-10,18812.0
GM0668,2016-11,18815.0
GM0668,2016-12,18820.0
GM0668,2017-01,18803.0
GM0668,2017-02,18817.0
GM0668,2017-03,18845.0
GM0668,2017-04,18843.0
GM0668,2017-05,18826.0
GM0668,2017-06,18835.0
GM0668,2017-07,18854.0
GM0668,2017-08,18863.0
GM0668,2017-09,18852.0
GM0668,2017-10,18878.0
GM0668,2017-11,18889.0
GM0668,2017-12,18891.0
GM0668,2018-01,18902.0
GM0668,2018-02,18899.0
GM0668,2018-03,18899.0
GM0668,2018-04,18916.0
GM0668,2018-05,18921.0
GM0668,2018-06,18942.0
GM0668,2018-07,18997.0
GM0668,2018-08,19022.0
GM0668,2018-09,19038.0
GM0668,2018-10,19036.0
GM0668,2018-11,19032.0
GM0668,2018-12,19076.0
GM0668,2019-01,19080.0
GM0668,2019-02,19120.0
GM0668,2019-03,19178.0
GM0668,2019-04,19187.0
GM0668,2019-05,19189.0
GM0668,2019-06,19215.0
GM0668,2019-07,19252.0
GM0668,2019-08,19281.0
GM0668,2019-09,19301.0
GM0668,2019-10,19309.0
GM0668,2019-11,19322.0
GM0668,2019-12,19324.0
GM0668,2020-01,19323.0
GM0668,2020-02,19361.0
GM0668,2020-03,19352.0
GM0668,2020-04,19341.0
GM0668,2020-05,19342.0
GM0668,2020-06,19371.0
GM0668,2020-07,19436.0
GM0668,2020-08,19442.0
GM0668,2020-09,19490.0
GM0668,2020-10,19533.0
GM0668,2020-11,19558.0
GM0668,2020-12,19581.0
GM0668,2021-01,19596.0
GM0668,2021-02,19625.0
GM0668,2021-03,19650.0
GM0668,2021-04,19663.0
GM0668,2021-05,19665.0
GM0668,2021-06,19693.0
GM0668,2021-07,19683.0
GM0668,2021-08,19668.0
GM0668,2021-09,19674.0
GM0668,2021-10,19676.0
GM0668,2021-11,19644.0
GM0668,2021-12,19675.0
GM0668,2022-01,19649.0
GM0668,2022-02,19645.0
GM0668,2022-03,19692.0
GM0668,2022-04,19712.0
GM0668,2022-05,19799.0
GM0668,2022-06,19875.0
GM0668,2022-07,19880.0
GM0668,2022-08,19895.0
GM0668,2022-09,19932.0
GM0668,2022-10,19955.0
GM0668,2022-11,20018.0
GM0668,2022-12,20065.0
GM0668,2023-01,20075.0
GM0668,2023-02,20094.0
GM0668,2023-03,20116.0
GM0668,2023-04,20133.0
GM0668,2023-05,20159.0
GM0668,2023-06,20148.0
GM0668,2023-07,20164.0
GM0668,2023-08,20207.0
GM0668,2023-09,20233.0
GM0558,2002-01,13657.0
GM0558,2002-02,13646.0
GM0558,2002-03,13667.0
GM0558,2002-04,13699.0
GM0558,2002-05,13717.0
GM0558,2002-06,13718.0
GM0558,2002-07,13735.0
GM0558,2002-08,13734.0
GM0558,2002-09,13737.0
GM0558,2002-10,13734.0
GM0558,2002-11,13758.0
GM0558,2002-12,13765.0
GM0558,2003-01,13751.0
GM0558,2003-02,13775.0
GM0558,2003-03,13774.0
GM0558,2003-04,13793.0
GM0558,2003-05,13804.0
GM0558,2003-06,13824.0
GM0558,2003-07,13818.0
GM0558,2003-08,13828.0
GM0558,2003-09,13848.0
GM0558,2003-10,13857.0
GM0558,2003-11,13868.0
GM0558,2003-12,13901.0
GM0558,2004-01,13887.0
GM0558,2004-02,13890.0
GM0558,2004-03,13907.0
GM0558,2004-04,13926.0
GM0558,2004-05,13933.0
GM0558,2004-06,13960.0
GM0558,2004-07,13962.0
GM0558,2004-08,13989.0
GM0558,2004-09,14009.0
GM0558,2004-10,14013.0
GM0558,2004-11,14019.0
GM0558,2004-12,14043.0
GM0558,2005-01,14053.0
GM0558,2005-02,14069.0
GM0558,2005-03,14088.0
GM0558,2005-04,14080.0
GM0558,2005-05,14056.0
GM0558,2005-06,14083.0
GM0558,2005-07,14107.0
GM0558,2005-08,14103.0
GM0558,2005-09,14145.0
GM0558,2005-10,14137.0
GM0558,2005-11,14157.0
GM0558,2005-12,14189.0
GM0558,2006-01,14231.0
GM0558,2006-02,14251.0
GM0558,2006-03,14263.0
GM0558,2006-04,14274.0
GM0558,2006-05,14275.0
GM0558,2006-06,14255.0
GM0558,2006-07,14255.0
GM0558,2006-08,14265.0
GM0558,2006-09,14258.0
GM0558,2006-10,14279.0
GM0558,2006-11,14287.0
GM0558,2006-12,14294.0
GM0558,2007-01,
GM0558,2007-02,
GM0558,2007-03,
GM0558,2007-04,
GM0558,2007-05,
GM0558,2007-06,
GM0558,2007-07,
GM0558,2007-08,
GM0558,2007-09,
GM0558,2007-10,
GM0558,2007-11,
GM0558,2007-12,
GM0558,2008-01,
GM0558,2008-02,
GM0558,2008-03,
GM0558,2008-04,
GM0558,2008-05,
GM0558,2008-06,
GM0558,2008-07,
GM0558,2008-08,
GM0558,2008-09,
GM0558,2008-10,
GM0558,2008-11,
GM0558,2008-12,
GM0558,2009-01,
GM0558,2009-02,
GM0558,2009-03,
GM0558,2009-04,
GM0558,2009-05,
GM0558,2009-06,
GM0558,2009-07,
GM0558,2009-08,
GM0558,2009-09,
GM0558,2009-10,
GM0558,2009-11,
GM0558,2009-12,
GM0558,2010-01,
GM0558,2010-02,
GM0558,2010-03,
GM0558,2010-04,
GM0558,2010-05,
GM0558,2010-06,
GM0558,2010-07,
GM0558,2010-08,
GM0558,2010-09,
GM0558,2010-10,
GM0558,2010-11,
GM0558,2010-12,
GM0558,2011-01,
GM0558,2011-02,
GM0558,2011-03,
GM0558,2011-04,
GM0558,2011-05,
GM0558,2011-06,
GM0558,2011-07,
GM0558,2011-08,
GM0558,2011-09,
GM0558,2011-10,
GM0558,2011-11,
GM0558,2011-12,
GM0558,2012-01,
GM0558,2012-02,
GM0558,2012-03,
GM0558,2012-04,
GM0558,2012-05,
GM0558,2012-06,
GM0558,2012-07,
GM0558,2012-08,
GM0558,2012-09,
GM0558,2012-10,
GM0558,2012-11,
GM0558,2012-12,
GM0558,2013-01,
GM0558,2013-02,
GM0558,2013-03,
GM0558,2013-04,
GM0558,2013-05,
GM0558,2013-06,
GM0558,2013-07,
GM0558,2013-08,
GM0558,2013-09,
GM0558,2013-10,
GM0558,2013-11,
GM0558,2013-12,
GM0558,2014-01,
GM0558,2014-02,
GM0558,2014-03,
GM0558,2014-04,
GM0558,2014-05,
GM0558,2014-06,
GM0558,2014-07,
GM0558,2014-08,
GM0558,2014-09,
GM0558,2014-10,
GM0558,2014-11,
GM0558,2014-12,
GM0558,2015-01,
GM0558,2015-02,
GM0558,2015-03,
GM0558,2015-04,
GM0558,2015-05,
GM0558,2015-06,
GM0558,2015-07,
GM0558,2015-08,
GM0558,2015-09,
GM0558,2015-10,
GM0558,2015-11,
GM0558,2015-12,
GM0558,2016-01,
GM0558,2016-02,
GM0558,2016-03,
GM0558,2016-04,
GM0558,2016-05,
GM0558,2016-06,
GM0558,2016-07,
GM0558,2016-08,
GM0558,2016-09,
GM0558,2016-10,
GM0558,2016-11,
GM0558,2016-12,
GM0558,2017-01,
GM0558,2017-02,
GM0558,2017-03,
GM0558,2017-04,
GM0558,2017-05,
GM0558,2017-06,
GM0558,2017-07,
GM0558,2017-08,
GM0558,2017-09,
GM0558,2017-10,
GM0558,2017-11,
GM0558,2017-12,
GM0558,2018-01,
GM0558,2018-02,
GM0558,2018-03,
GM0558,2018-04,
GM0558,2018-05,
GM0558,2018-06,
GM0558,2018-07,
GM0558,2018-08,
GM0558,2018-09,
GM0558,2018-10,
GM0558,2018-11,
GM0558,2018-12,
GM0558,2019-01,
GM0558,2019-02,
GM0558,2019-03,
GM0558,2019-04,
GM0558,2019-05,
GM0558,2019-06,
GM0558,2019-07,
GM0558,2019-08,
GM0558,2019-09,
GM0558,2019-10,
GM0558,2019-11,
GM0558,2019-12,
GM0558,2020-01,
GM0558,2020-02,
GM0558,2020-03,
GM0558,2020-04,
GM0558,2020-05,
GM0558,2020-06,
GM0558,2020-07,
GM0558,2020-08,
GM0558,2020-09,
GM0558,2020-10,
GM0558,2020-11,
GM0558,2020-12,
GM0558,2021-01,
GM0558,2021-02,
GM0558,2021-03,
GM0558,2021-04,
GM0558,2021-05,
GM0558,2021-06,
GM0558,2021-07,
GM0558,2021-08,
GM0558,2021-09,
GM0558,2021-10,
GM0558,2021-11,
GM0558,2021-12,
GM0558,2022-01,
GM0558,2022-02,
GM0558,2022-03,
GM0558,2022-04,
GM0558,2022-05,
GM0558,2022-06,
GM0558,2022-07,
GM0558,2022-08,
GM0558,2022-09,
GM0558,2022-10,
GM0558,2022-11,
GM0558,2022-12,
GM0558,2023-01,
GM0558,2023-02,
GM0558,2023-03,
GM0558,2023-04,
GM0558,2023-05,
GM0558,2023-06,
GM0558,2023-07,
GM0558,2023-08,
GM0558,2023-09,
GM1969,2002-01,
GM1969,2002-02,
GM1969,2002-03,
GM1969,2002-04,
GM1969,2002-05,
GM1969,2002-06,
GM1969,2002-07,
GM1969,2002-08,
GM1969,2002-09,
GM1969,2002-10,
GM1969,2002-11,
GM1969,2002-12,
GM1969,2003-01,
GM1969,2003-02,
GM1969,2003-03,
GM1969,2003-04,
GM1969,2003-05,
GM1969,2003-06,
GM1969,2003-07,
GM1969,2003-08,
GM1969,2003-09,
GM1969,2003-10,
GM1969,2003-11,
GM1969,2003-12,
GM1969,2004-01,
GM1969,2004-02,
GM1969,2004-03,
GM1969,2004-04,
GM1969,2004-05,
GM1969,2004-06,
GM1969,2004-07,
GM1969,2004-08,
GM1969,2004-09,
GM1969,2004-10,
GM1969,2004-11,
GM1969,2004-12,
GM1969,2005-01,
GM1969,2005-02,
GM1969,2005-03,
GM1969,2005-04,
GM1969,2005-05,
GM1969,2005-06,
GM1969,2005-07,
GM1969,2005-08,
GM1969,2005-09,
GM1969,2005-10,
GM1969,2005-11,
GM1969,2005-12,
GM1969,2006-01,
GM1969,2006-02,
GM1969,2006-03,
GM1969,2006-04,
GM1969,2006-05,
GM1969,2006-06,
GM1969,2006-07,
GM1969,2006-08,
GM1969,2006-09,
GM1969,2006-10,
GM1969,2006-11,
GM1969,2006-12,
GM1969,2007-01,
GM1969,2007-02,
GM1969,2007-03,
GM1969,2007-04,
GM1969,2007-05,
GM1969,2007-06,
GM1969,2007-07,
GM1969,2007-08,
GM1969,2007-09,
GM1969,2007-10,
GM1969,2007-11,
GM1969,2007-12,
GM1969,2008-01,
GM1969,2008-02,
GM1969,2008-03,
GM1969,2008-04,
GM1969,2008-05,
